Datetime,Tweet Id,RetweetCount,Likes,Replies,Text,language,Username,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
2022-11-06 22:08:43+00:00,1589379278210500096,0,0,2,@MikaChavala Get me one; I would put it on my wall. Are you kidding; we are busy trying to overcome our serious economic and social problems in Africa. Stop dictators and their useless politics first and we shall get us two; not one passport ðŸ˜€,en,SissiBravo,,,,,,,,,,,,,,,,,
2022-11-06 18:05:29+00:00,1589318067154080000,0,1,0,@Biafraretweeter @simon_ekpa Even Nelson Mandela freed black South Africa inside one room in prison. The problem of you people is that you don't read book. All ur information is comes from social media,en,PaulOna69219273,,,,,,,,,,,,,,,,,
2022-11-06 17:55:23+00:00,1589315523891770112,4,5,1,IFFs divert resources from social development and raise serious problems for financing development in Africa. â¬‡ï¸ https://t.co/JxuPwB8BFD,en,UNCTAD,,,,,,,,,,,,,,,,,
2022-11-05 12:16:52+00:00,1588867944372570112,3,3,1,"Tooth for Thought is a Nigerian-based oral health initiative and social enterprise. 

ðŸ¦·OUR GOAL 

To solve oral health problems in Africa and the world at large by holding outreaches with the aim of creating awareness and taking health talks to communities. 

1/3 https://t.co/Bt7jGbaD98",en,tooth4thought,,,,,,,,,,,,,,,,,
2022-11-04 18:46:33+00:00,1588603625773070080,0,0,1,@starryangelxo @CherryDonatella @swtsabz @piercespears Stan Twitter calls anyone who points out social problems as â€œracistâ€ lmao? Is terrorism in Africa something u never heard ab? Poverty? Humanitarian crisis? Point these shit out ainâ€™t racist maâ€™am. Thereâ€™s a reason why everyone only tours in South Africa; and not in Mauritania.,en,haIIucinado,,,,,,,,,,,,,,,,,
2022-11-04 11:54:53+00:00,1588500026141319936,0,3,0,"600+ Innovators; 20+ Countries; &amp; Infinite Ideas! Super excited about the upcoming UNESCO INDIA â€“ AFRICA Hackathon. The annual event brings together teams of #YoungInnovators from #India &amp; #Africa to birth ingenious solutions for social; environmental; &amp; technical problems.
#YUVA",en,YiTweets,,,,,,,,,,,,,,,,,
2022-11-04 09:08:41+00:00,1588458197891049984,0,0,0,"Floodmigration from the ME &amp; Africa is deep social economic problem. Islamists' violence against French ""infidels"" (all) is rampant; and more import won't solve the problem. That is the reality! 

Nonetheless; racially motivated attacks are repugnant!",en,88Lucien88,,,,,,,,,,,,,,,,,
2022-11-03 23:38:15+00:00,1588314646888730112,0,1,2,@OCONNELLAFCFAN @E_PulliamJr @RobHarris @thegoalkeeper @SkyNews The only reason you think no one had a problem with south Africa hosting; is because social media wasn't as influential as it is today. People have different views and beliefs; you don't have to respect them; but don't try to ban them because they're different from you.,en,MoradKhaouda,,,,,,,,,,,,,,,,,
2022-11-03 16:22:40+00:00,1588205027826759936,0,0,0,@TheOnlyVNasty @TherealDubG What the man did was wrong by cheating on his wife. But at the same time; his children were wrong to put or video their family problem on social media. Is unacceptable. Americans are too emotional. In Africa; those girls will not try that shit because they know the consequences,en,Madighi3,,,,,,,,,,,,,,,,,
2022-11-03 04:43:15+00:00,1588029014802919936,0,0,0,@disco_mputer There is starvation everywhere; in Syria; and in Africa; South East Asia.  Yes; living beyond mere survival is not easy in many parts of the world.  Throwing money at it aimlessly won't solve the problem.  Government tries to do the same with many social problems.  Has it worked?,en,eliasmai,,,,,,,,,,,,,,,,,
2022-11-02 21:30:47+00:00,1587920177148359936,0,0,0,@FahadAmirN Thatâ€™s the kind of problem Africans from Africa face when they take their families to western countries. In Africa thereâ€™s no way your kid can talk to their parent like that and to make it worse to post on social media. Thatâ€™s very weird and disturbing to see your kids lecturing,en,MatisHmed300,,,,,,,,,,,,,,,,,
2022-11-02 19:32:24+00:00,1587890386248329984,0,0,1,@ScaryIntrovert @mainstreamantha @CostaCanela @ithayla I have 2 problems with that argument. First; the Musk name didn't have nearly the same social capital in the mid 90's as it does today. Maybe if he had still been in South Africa; but not in California.,en,StunGunSteve,,,,,,,,,,,,,,,,,
2022-11-02 19:19:48+00:00,1587887215077560064,1,0,1,@oniwonohiani @ebelee_ There's same extortion in Abuja; you may not know;in Nyanyan underbridge; AYA; Berger bus stop; Wuse market; Utako market and Jabi. Extortion is a social problems not only in Nigeria but also in West Africa countries with moderations and respect to drivers.,en,AbdulraufOke1,,,,,,,,,,,,,,,,,
2022-11-02 18:55:54+00:00,1587881201070899968,0,0,0,"Climate change in Africa is a reminder of the heterogeneity of the diverse social; economic and political problems. 

#cop27egypt",en,Tsitati_George,,,,,,,,,,,,,,,,,
2022-11-02 14:27:06+00:00,1587813554165779968,0,1,0,Is Africa conscious of the danger of digital colonization? In the Era of high tech are African citizens fully protected from the vagaries of new tech eg social media? Qs and problems explored @IPATC2 conf #AU@20. Esp key as they impact #youth activism and safety,en,ASegobye,,,,,,,,,,,,,,,,,
2022-11-02 11:36:20+00:00,1587770582963450112,0,0,0,"@RamsHousee @elonmusk 1. Democracy doesn't have anything to do with social media. He's making things better; jokes like these just go right over your thick skull. 
2. Africa has slaves mining over there and people want a reason to blame the rich white guy for the world's problems.",en,MaverickGames11,,,,,,,,,,,,,,,,,
2022-11-01 11:49:08+00:00,1587411413592580096,0,0,0,@Skit_master007 @MonaStud @Mokry999 @__Layol Crime in Africa is a major socioeconomic problem caused by the uneven distribution of wealth and power; and labor surplus. Each country must integrate the fight against crime into its general social policy. Most crime in Africa is a result of poverty and high unemployment,en,Myiesha54211307,,,,,,,,,,,,,,,,,
2022-10-31 23:42:13+00:00,1587228481775190016,0,2,0,@TheBigCatPeople The problem lies within the social media culture; everyone wants a picture; every guide wants a tip; the ever changing world will continue to be like this; itâ€™s the same in the KNP in South Africa; thereâ€™s even a App to â€˜tingâ€™ animals.,en,IainTall,,,,,,,,,,,,,,,,,
2022-10-31 13:30:45+00:00,1587074598348189952,0,0,0,"""Studies help to validate problem statements. It is important to evaluate your interventions through research before implementation."" 
Maryam Yusuf from @BusaraCenter; speaking at our ongoing webinar on Shifting Social Norms in Africa.
#NLCSocialNorms",en,NLC_SocialNorms,,,,,,,,,,,,,,,,,
2022-10-31 12:04:19+00:00,1587052846943450112,1,2,0,Has social media solved any world problems facing marginalized people of Africa Asia or South America ? Issues of hunger; climate change ; colonialism in Africa; or corruption in developing countryâ€™s ??? Please let me know ??,en,wendell_1961,,,,,,,,,,,,,,,,,
2022-10-31 10:57:06+00:00,1587035930648519936,0,0,1,@rildwano @ChimamandAAA @BashirAhmaad Keep displaying your foolishness on social media space ....Nigeria should not be failing to qualify for world cup in Africa simple ; why is Brazil constantly there ? ...poor leadership and management is the problem .,en,vince81viny,,,,,,,,,,,,,,,,,
2022-10-31 09:57:55+00:00,1587021039086820096,0,0,0,"During the covid pandemic most countries requested visitors to leave   inorder to allow space for citizens and authorities to deal with the problem. 
South Africa have serious economic and social instability. Can foreign visitors allow south Africans to deal with issues in peace.",en,OurtenNgomane,,,,,,,,,,,,,,,,,
2022-10-31 07:00:33+00:00,1586976402338870016,13,59,8,Men of all race and nationality are our biggest problem in South Africa ðŸ‡¿ðŸ‡¦ . They are our leaders; they rape us; they kill us; they let other men rob us infront of them and they insult us women daily on social media platforms. Only men can change our current situation!,en,mbalis_bakery,,,,,,,,,,,,,,,,,
2022-10-31 05:07:00+00:00,1586947825169989888,2,5,0,"Stakeholders have lamented that amid stigma; discrimination; and social inequalities; cleft patients are made to endure psychological problems; like lowered self-esteem and difficulties in social interaction.

#Cleftlip #Palate #Patient #Healthcare #Children #Nigeria #Africa https://t.co/l34ZZXbbFV",en,GuardianNigeria,,,,,,,,,,,,,,,,,
2022-10-31 04:00:00+00:00,1586930965363840000,10,29,3,"TOP 40 UNDER 40: Interact with icons; pioneers; artists; social entrepreneurs; leaders and innovators. These men are mentors; disrupters; doers and problem-solvers.

https://t.co/xpNr1uDUDz https://t.co/6epgvSMryI",en,BD_Africa,,,,,,,,,,,,,,,,,
2022-10-30 21:59:06+00:00,1586840141133469952,0,0,0,"We warmly welcome our fellow whites to @MojaLoveTv. The channel dedicated to fixing social problems. Mathatha knows no colour. Let's be united in fixing the country. 
One South Africa; One Nation!
 #Uyajola99 #XRepo #Uyaphuza etc. https://t.co/M2hZyEdWKV",en,GracefulAunt,,,,,,,,,,,,,,,,,
2022-10-30 15:02:22+00:00,1586735265690820096,1,0,0,"Since there hasn't been much progress on the Sustainable Development Goals (#SDGs) around the world; people in the private and social sectors have been looking for ways to solve the problem in #Africa.
https://t.co/liA6RBSgVU",en,knowesgofficial,,,,,,,,,,,,,,,,,
2022-10-29 12:12:33+00:00,1586330143542279936,0,0,0,Social justice crybabies doesn't care about the problems at Africa https://t.co/ahDmrL72j3,en,oceanman333333,,,,,,,,,,,,,,,,,
2022-10-28 11:10:24+00:00,1585952116962510080,0,7,0,@mubiawaikwa @KonstantinKisin Who is thinking like us; Africa biggest problem is poor leadership; greed; lack of social norms. Putin doesnâ€™t give a damn about anything but Putin. If he were not losing in Ukraine; do you think he would have said thisâ€¦.,en,RilesJody,,,,,,,,,,,,,,,,,
2022-10-27 16:14:07+00:00,1585666160615450112,0,1,0,"A new report from the Center for Race and Social Problems details the educational barriers Black students face in the greater Pittsburgh area:

https://t.co/A1LvOUGIZg",en,Pitt_Africa,,,,,,,,,,,,,,,,,
2022-10-27 11:46:06+00:00,1585598713656900096,1,3,0,"#YouthEmpowerment through leadership; entrepreneurship; and skilling has amazing potential to solve a lot of social problems from the grassroots.

In the photo; our staff interacting with students in a leadership skills session.

#StudentsEmpowerment
#Youth https://t.co/VHW2cFYjb4",en,Cty_Africa,,,,,,,,,,,,,,,,,
2022-10-27 09:10:54+00:00,1585559654020559872,0,0,0,"concept of the firm is to develop digital applications to solve business problems targeting all 5.5 million Internet users.

Azih noted that some of the products like the Omail; Onet under the Onetwork; which is a social media platform are still under test running by the founders",en,skillup_africa,,,,,,,,,,,,,,,,,
2022-10-26 19:08:18+00:00,1585347608138370048,1,2,0,@i_Nxakanxaka It's been said time and time again.....South Africa has an ANC problem..this fossil needs to be kicked out of government..they have no plan to take south africa forward at all..we're in darkness..economic decline and generally poor social condition due to them..,en,terrencemgxamza,,,,,,,,,,,,,,,,,
2022-10-25 10:51:19+00:00,1584860149466149888,2,7,1,"â€œIf you want to address South Africaâ€™s number one social problem which is unemployment; you need to make it easier for people to invest hereâ€ - Gabriel Crouse; IRR head of campaigns

#LiveFree #MTBPS2022 #LiveWell

https://t.co/Ou6vPKF9eT",en,IRR_SouthAfrica,,,,,,,,,,,,,,,,,
2022-10-25 09:54:39+00:00,1584845889641730048,0,0,0,"#WAR is not a solution to any problem. It concludes with the loss of life and property; with loss of social and economic.

Stop the war in the Horn of Africa",en,htadesse1,,,,,,,,,,,,,,,,,
2022-10-25 06:00:07+00:00,1584786865596529920,0,1,0,"""While philanthropic capital is important; it canâ€™t begin to solve our growing social problems... we need access to private capital.""

This powerful quote comes from the recently released Faith Driven Investing book. Order your digital copy here: https://t.co/tVSPvRiBwE https://t.co/lPB2nfOr7Q",en,fde_africa,,,,,,,,,,,,,,,,,
2022-10-25 00:05:09+00:00,1584697536505179904,0,1,0,"@sheil54 No problem. I have heard there is a 'co-op' paying Â£80 a day. Appalling. 

Let us know if you fancy joining any of our projects! We're also contributing to school building project in Africa. Have a nose through our social media and website. ðŸ˜„ https://t.co/6WyBlWvZqH",en,EquityFound,,,,,,,,,,,,,,,,,
2022-10-24 12:15:07+00:00,1584518848836879872,0,0,0,@GGrimalda @ScientistRebel1 @Autostadt @ClimateHuman Don't you have any other problem to solve in your life instead to do this absurd? Go to Africa or Latin America; there are many social economic issues there. Hugs from Brazil rsrs,en,Leorvalho,,,,,,,,,,,,,,,,,
2022-10-24 05:08:17+00:00,1584411433822909952,0,0,1,@RichardAndyS our social and demographic problems are significantly more advanced than yours; itâ€™s becoming South Africa over here with racial tension and people just getting stabbed while minding their business. This video is the opposite of what we have and itâ€™s refreshing,en,L0v3cR4f_t,,,,,,,,,,,,,,,,,
2022-10-22 20:38:21+00:00,1583920716650449920,0,5,1,@ConCaracal @helenzille Any decent person of any colour and social standing should have a problem with Malemaâ€™s extreme racist views and his ongoing desire and obsession to encourage a genocide of the white people of South Africa,en,PhilhPhil,,,,,,,,,,,,,,,,,
2022-10-22 06:24:30+00:00,1583705839373730048,0,0,0,"""Many of the roots of the problem lie in our accentuated gender hierarchy"". Women are considered as objects; not subjects with rights; not only in South Africa. Rape is domination. It is not just an individual phenomenon; it is social; it is patriarchy.",en,mar_blbl,,,,,,,,,,,,,,,,,
2022-10-21 18:26:39+00:00,1583525185894089984,46,138,24,"Abelumbi have never lived in civilised society;when they were not fighting endless wars in Europe ;they go all over the world to cause social and economic strife among indigenous people.

There is no shortage of land or food in Africa; those problems came with colonialism",en,MxolisiBob,,,,,,,,,,,,,,,,,
2022-10-21 13:31:59+00:00,1583451031156890112,0,1,1,The problem for Africa today; in my view; is the issue of lack of transformational leadership and strong institutions which breed massive corruption in the system. We have leaders who lack ideas and the passion (wielded by some independence fighters) for social development. 3/5,en,Salami_SJ,,,,,,,,,,,,,,,,,
2022-10-20 15:18:11+00:00,1583115370268740096,0,3,1,@kyodaison I donâ€™t consider it a pejorative. The problem is it makes it harder to develop the continent by dividing North Africa from the rest. The economic; social; political and anthropological historical and current linkages are important. Sahel is a geographic scientific area.,en,JonathanSaid1,,,,,,,,,,,,,,,,,
2022-10-20 02:11:26+00:00,1582917378882820096,0,0,0,@CryptoAstronuat @CoinW_Africa Exports World have been experiencing long existing problems. How does your team resolve the problems of fairness; maintain balance and social engineering problems? I can see that your platform plan to implement DAO GUILD in the; pls when should we expect it?,en,Rabby54590583,,,,,,,,,,,,,,,,,
2022-10-19 07:56:43+00:00,1582641882085329920,0,3,0,HiiL Innovation Hub â€“ East Africa; a social enterprise dedicated to finding and supporting the most promising justice entrepreneurs in East Africa is seeking startups that solve peopleâ€™s justice problems. Kindly apply!  https://t.co/4pNe7ahuQE,en,IbambePaul,,,,,,,,,,,,,,,,,
2022-10-18 04:40:21+00:00,1582230077567219968,0,1,0,"@Cellular_jnr @Eskom_SA @CyrilRamaphosa Well said. Voters are also a serious problem in the country. We complain yet don't vote for change.

We need a South Africa that works. It shouldn't be about race; social status; gender or political views. South Africa is for all and its our responsibility to ensure we make work",en,D_Bhekza,,,,,,,,,,,,,,,,,
2022-10-17 15:47:18+00:00,1582035533412199936,0,0,0,Some social service problems in South Africa are deliberate. It's a money making strategy to frustrate the black masses.,en,MoshekiD,,,,,,,,,,,,,,,,,
2022-10-17 11:32:08+00:00,1581971318568000000,1,4,1,"AFRICAN SOCIAL SCIENTISTS REFLECTIONS PART 1
ANTHROPOLOGY IN POST-INDEPENDENCE AFRICA: END OF AN ERA AND THE PROBLEM OF SELF-REDEFINATION 
ARCHIE MAFEJE https://t.co/otSm3T2J8E",en,comrade_sweezy,,,,,,,,,,,,,,,,,
2022-10-17 00:26:24+00:00,1581803780915399936,0,3,1,@StevePittelli @RebeccaSear So you somehow think *some people* are ~magically different~ and aren't going to start having fertility problems when they catch up to the West? Or are you implying that Africa couldn't *possibly* achieve the social development that causes these problems? Not a good look; chief.,en,thomasbmbrastad,,,,,,,,,,,,,,,,,
2022-10-16 23:29:54+00:00,1581789561566289920,0,0,0,"and stop exploiting mainly Africa and develop the African countries not destroying Libya ; Iraq; Syria;Afghanistan and elsewhereâ€¦
Itâ€™s too late as Europe has started a self burning and an internal compassion process; by the Social and economical problems you are @ will be facing",en,Abuhass25041934,,,,,,,,,,,,,,,,,
2022-10-16 19:05:38+00:00,1581723058162700032,1,10,1,"UGANDA
'Muhoozi Is AVery Good Officer In Army;'Museveni Says On Son's Twitter Outburst
Uganda President Museveni has addressed a recent social media outburst by his son;Muhoozi â€œAfrica has a lot of problems and tweeting is not the most serious.â€
Mt Kenya
Kiambu
Gunner
Runx
Itumbi https://t.co/kt1XjQrMCt",en,wishfmkenya,,,,,,,,,,,,,,,,,
2022-10-16 17:23:40+00:00,1581697394588389888,0,0,0,This sick mentality is the cause of all problems in the horn of Africa region. This madness must end by disarming TPLF and resetting the mentality in Tigray for social cohesion in Ethiopia and peaceful co-existence in the region.,en,Ambassa46902564,,,,,,,,,,,,,,,,,
2022-10-16 13:14:18+00:00,1581634641530080000,0,0,0,@LacasaD33589040 @spectatorindex Not sure about that. Nigeria has many many problems. Only reason they are the largest economy in Africa technically because of population size and oil production; which production is falling due to mismanagement. Nigeria needs structural social; economic and political reforms.,en,Youssef61536330,,,,,,,,,,,,,,,,,
2022-10-15 09:06:43+00:00,1581209949048560128,0,0,0,@DanielRegha @Naija_PR This guy has talked confusion into his own brain. It's not all about talking on social media cos I see you can't even solve a simple brain task. The No 3 reverses and the whole problem solved. Now u re telling us the history of Africa.,en,EmryJnr,,,,,,,,,,,,,,,,,
2022-10-15 08:53:56+00:00,1581206728971930112,1,10,0,The issue of celebrity in the black community which Viola Davis raises here is a problem in South Africa too. Actors have complained about non actors who can't act being cast because they have a social media following. On radio in SA; ratings dropped when they got influencers. https://t.co/GdIjSRJGcu,en,SZondi,,,,,,,,,,,,,,,,,
2022-10-15 06:12:29+00:00,1581166101165370112,0,22,1,@donaldthefirst @mgbikss They have always been part of our problem!! Social Media is just our saving grace in Africa not only Nigeria!,en,NewageMr,,,,,,,,,,,,,,,,,
2022-10-15 05:00:36+00:00,1581148008510429952,0,12,0,"@ZubyMusic It's a fact.Crime statistics support the fact that fathers are very important especially to boys.
The only way to fix the African American community is solving fatherlessness. They have issues absent from African communities in Africa. It's a social issue not a genotypic problem.",en,guapmof,,,,,,,,,,,,,,,,,
2022-10-14 22:26:32+00:00,1581048839904969984,1,2,0,@USAmbUN As usual; traitors of the world unite! Your new NS Strategy states U R to let Africa resolve Africa's problems; but U constantly itch to stick your nose into Africa &amp; can't resist your addiction. Your attempt to dampen #Ethiopia via social asphyxia has failed. Leak your wounds.,en,DawitAynAklilu,,,,,,,,,,,,,,,,,
2022-10-14 03:29:48+00:00,1580762773117860096,0,0,0,#Africa's capacity to cope with #climate issues is also significantly constrained by widespread #poverty situations. The poor suffers disproportionately from climate problems. That is why climate discussions in #Africa need to be integrated with social stâ€¦https://t.co/QszZHYCzX8,en,OluAkanmu,,,,,,,,,,,,,,,,,
2022-10-13 16:19:49+00:00,1580594165900900096,0,2,0,@JacobHobHoward Exactly &amp; the problem is thatâ€™s their main emphasis. Social Media; podcasts; pop followers; etc. Compare them to @jeff_bys ; a great missionary in Africa whoâ€™s living a daily life of real ministry &amp; itâ€™s a joke. They live in comfort &amp; ease of US prosperity &amp; lecture on hard men.,en,posttenebrasluz,,,,,,,,,,,,,,,,,
2022-10-13 15:44:23+00:00,1580585246545740032,0,0,0,"@Africa_Archives What's Ukraine insinuating? What role has Ukraine played to ameliorate any of the social problems faced Africa?

What was the status of the relationship between Ukraine and Africa before Russian invasion?",en,Seldom_creator,,,,,,,,,,,,,,,,,
2022-10-13 09:58:45+00:00,1580498266692930048,2,2,1,In fact itâ€™s estimated that about 40;000 people move to Africaâ€™s urban cities daily. The migration to cities is priming and with it comes demands for social amenities like entertainment joints. There lies the problemâ€¦,en,OkowaNashon,,,,,,,,,,,,,,,,,
2022-10-13 09:55:56+00:00,1580497558257789952,0,1,1,@dannygunn71 @waynesaisbright @sejanus_ @helenzille It's not my problem you come from poor whites; but your whiteness bought you some social capital in South Africa at least. I got a bursary because I got A's in my academic record NOT because of my race. I got business because of BEE yes I will agree and nothing is wrong there.,en,RamThando,,,,,,,,,,,,,,,,,
2022-10-13 09:32:28+00:00,1580491649876379904,0,0,6,US African Development Foundation (USADF) Accelerate Africa Entrepreneurship Challenge 2022 - open to youth and women who are applying business solutions to social problems.,en,GetubaMax,,,,,,,,,,,,,,,,,
2022-10-12 21:21:08+00:00,1580307604278230016,0,1,2,@Phila_033 You split hairs over minor wording &amp, deliberately misread questions because your career and social standing depend on the idea that white racists and their voodoo magic of structural racism are the biggest problem in South Africa.,en,ecofreefighter,,,,,,,,,,,,,,,,
2022-10-12 16:31:54+00:00,1580234816825319936,2,5,1,"The problem in South Africa is PHYSICAL and VISIBLE; it requires no 400 page thesis.

In 1913; the British and Jews reserved 87% of land for White use as settlements ;social and economic activities while the Natives must be crammed on 13% of land to supply labour and consume https://t.co/qVmvs9FAUG",en,MxolisiBob,,,,,,,,,,,,,,,,,
2022-10-12 15:51:41+00:00,1580224697991510016,4,2,0,#Democracy: if democracy is truly what it Purports or Appears to be; I think there won't be any Political or Social Problem Around the Globe. Why Would a Democrat think of Supporting Extrajudicial killing of innocent #Biafrans in Nigeria &amp; Wider Africa? #FreeMNK #FreeBiafra #Demo https://t.co/bQJ2Okt1Lw,en,ChrisNw64904385,,,,,,,,,,,,,,,,,
2022-10-12 10:47:29+00:00,1580148143702020096,0,0,0,@tyengeni1954 The want of south Africa's is to be free from illegal foreigners; provisions of employment from illegal foreigners; government which can able to deal social problems of the citizens and on that ANC to resign from https://t.co/ShnM2YZZvS u get this,en,furumulucky,,,,,,,,,,,,,,,,,
2022-10-11 14:24:29+00:00,1579840363619310080,0,0,1,"@AltGoolam @LungaMrhetjha I partly agree.

We can't be Eurocentric in Africa. That's the 1st discretion. 
We need to have Policies &amp; Social Programs that are more focused &amp; dedicated to Afro-Centralism. A Gov that works for the People.

Our Problems as #Africans in #Africa mst be solved by Africans. ðŸ¤ž",en,JonnyDaps,,,,,,,,,,,,,,,,,
2022-10-11 11:52:48+00:00,1579802193775190016,0,0,1,@BwireMsanii Media is a huge problem. Coverage of these issues seems extremely rare. But now that there's Internet across much of Africa; social media can be used to get the word out to the people that will mount real resistance.,en,nodealfornature,,,,,,,,,,,,,,,,,
2022-10-10 18:37:44+00:00,1579541707561240064,0,5,0,@rwl140172 @coaimpaul The usage did not go up. This legislation was focused in solving an important problem we had with heroin; related to a lot of people coming back from a war in Ãfrica. The purpose was to treat them as a patient rather than a criminal. The use of drugs dropped due to social trends.,en,Luis89763781,,,,,,,,,,,,,,,,,
2022-10-10 17:04:08+00:00,1579518155579599872,4,6,0,"'For philosophy to be relevant in Africa; it must democratize and address contemporary social problems.'
https://t.co/zZx9T1nfz3 via @africasacountry",en,DukeAAAS,,,,,,,,,,,,,,,,,
2022-10-10 16:23:13+00:00,1579507854847130112,0,0,0,Suppression of freedom of press in Africa is one of the problems that is causing Africa not to progress and remain stagnant in politics; social and economic development because on media that is where different views of development are discuss @AlexanderRusero,en,blessin52483973,,,,,,,,,,,,,,,,,
2022-10-10 16:02:58+00:00,1579502759791200000,0,0,0,For philosophy to be relevant in Africa; it must democratize and address contemporary social problems. https://t.co/6j6tlDaiUc,en,REDLIONMEDIA2,,,,,,,,,,,,,,,,,
2022-10-10 14:57:05+00:00,1579486179379970048,1,11,0,For philosophy to be relevant in Africa; it must democratize and address contemporary social problems. https://t.co/fhvpLp6JMQ,en,africasacountry,,,,,,,,,,,,,,,,,
2022-10-10 12:31:45+00:00,1579449607599589888,0,1,0,Case Study Three: Feast Naturale is owned by two graduates of UCC. The company produces tiger nut drinks with fruits. The problem is with marketing their products to increase awareness and sales as well. The mission is to help Feast Naturale increase sales through social media. https://t.co/N5yMV2PX4q,en,haven_africa,,,,,,,,,,,,,,,,,
2022-10-10 11:49:19+00:00,1579438928205339904,0,0,0,@steve_hanke wouldn't say massive.. 1-way traffic.. likely a 2hr queue. European service and efficiency may be less.. try Africa with liquidity problems .. like zimbabwe or others. sometimes finding a queue this short would be the reason all over social media too.ðŸ˜Š,en,brucemblake,,,,,,,,,,,,,,,,,
2022-10-10 05:35:58+00:00,1579344971232349952,0,4,0,"Agroecology redesigns food systems to apply ecological and social perspectives. It promotes bottom-up territorial processes that contextualise local problems necessary to redesign food systems towards a sustainable future. 
#foodsecurity for Africa ðŸ¥— https://t.co/urKMg0kjXZ",en,_Tulyahabwe,,,,,,,,,,,,,,,,,
2022-10-09 10:10:29+00:00,1579051667034860032,0,1,0,@SundayTimesZA @Bruceps Climate change is the least of South Africa's problems within the global context. 35% unemployment is fertile ground for bribery; corruption and exploitation. Gas might not be least cost and it's fossil; but it's least regret to achieve social stability. National debate needed.,en,AfricanPanda,,,,,,,,,,,,,,,,,
2022-10-09 05:39:58+00:00,1578983589852559872,0,0,1,@helenzille I believe you have good intentions but perceptions matter.  I believe you have the best interests of South Africa at heart; but this tweet glosses over broad social problems glibly and rather requires detailed debate in the public domain while using derogatory language,en,riverrunsthrou,,,,,,,,,,,,,,,,,
2022-10-08 08:40:32+00:00,1578666642304659968,0,0,0,"@Celia03956978 @uMarhobane Whites living in Africa complicate the social problems. Many say; ""caused the problems"".

Yes; it is time to simplify and face reality.",en,Grego26108665,,,,,,,,,,,,,,,,,
2022-10-08 06:56:37+00:00,1578640491310380032,0,3,0,"@Pius_Ngobs @HermanMashaba Political credentials have not solved a single social and economic problem in South Africa.

This man is a failed former KZN premier.

And this notion; he fought for our freedom is rubbish!",en,mk_veteran,,,,,,,,,,,,,,,,,
2022-10-07 13:54:42+00:00,1578383319468849920,2,9,1,Africa often times lacks political will. When there is a social- economic problem to be sorted; the politicians want to form a task force; read a report; go benchmarking; whilst the solution is known @ANCParliament @MPLAoficial @FRELIMONLINE @UGMParty lets break the cycle!,en,NetoAgostinhoMP,,,,,,,,,,,,,,,,,
2022-10-07 08:47:32+00:00,1578306017053400064,10,145,10,"After coming back to South Africa; my interest in political theory has really dried up.

History and brute fact seem far more ready-to-hand; given the immediacy of social problems here.",en,uMarhobane,,,,,,,,,,,,,,,,,
2022-10-06 16:58:08+00:00,1578067091625679872,0,0,1,"@Wr4thopithecus The intent of the program is not to identify someoneâ€™s race; no. And yes; that will result in racial profiling; which is a problem.  

Last thing: People spread across a variety of social and environmental conditions are not identical. Africa is diverse; not a monoculture ðŸ«¤",en,left_sockpuppet,,,,,,,,,,,,,,,,,
2022-10-06 13:30:43+00:00,1578014893239800064,0,0,1,@unapologetwmn Another Green Bookâ€¦ written by Muammar Gaddafi on how to build Africa Economically; the problem of Democracy; and Social Basis of the Third International Theoryâ€¦ https://t.co/c1bJjtCy2i,en,248_kq,,,,,,,,,,,,,,,,,
2022-10-06 09:10:33+00:00,1577949420339040000,0,0,0,@VulfgangNwaruh Problem of africa...ethanic; language and social stupidity...when are we learning from our past? Do you know this kind of things don't have a place in Rwanda and eritrea...,en,NaS93712086,,,,,,,,,,,,,,,,,
2022-10-06 05:41:49+00:00,1577896891609659904,0,0,2,"@Ronald_Ngobi_ @BahatiRemmy Not to sound academic on Twitter but; 

I believe that society constructs it's problems and it take that same society to construct the solutions. This is what evolution is about and social construction becomes a leading theory.  

Africa should not expect shortcuts ðŸ™",en,HowardTugume,,,,,,,,,,,,,,,,,
2022-10-05 16:51:56+00:00,1577703144863190016,0,0,0,@TheEconomist The data from Africa showed that the major cause of ongoing economic; social; political and security problems is neocolonialism. Is it not evident what French neocolonialism has done to Mali; Burkina Faso; and the entire Sahel region under the disguise of â€œcombatting terrorismâ€,en,AbaGebrehana93,,,,,,,,,,,,,,,,,
2022-10-04 15:20:18+00:00,1577317696219539968,0,1,0,@ajitdatta @vikramsampath Some time back i came across a social media post; that Mohandas k Gandhi was planted by British into Indian politics after the problems created by him in south Africa. That was posted by a British it wasn't well received that time. Even I didn't enjoy that post .,en,GopalanRamanat1,,,,,,,,,,,,,,,,,
2022-10-04 13:42:24+00:00,1577293057363500032,0,0,0,EISH !!! we got many social problems here in sunny South Africa.,en,info4u2use,,,,,,,,,,,,,,,,,
